timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2020-05-21 21:00:00,9055.10000000,9152.24000000,9050.71000000,9103.85,3610.14943400,1590098399999,32886869.42376643,43516,1696.11341500,15448115.38694858,0
2020-05-21 22:00:00,9103.85000000,9164.99000000,9103.85000000,9125.2,2155.07623600,1590101999999,19679218.78028107,24787,999.89093600,9131786.50032281,0
2020-05-21 23:00:00,9125.20000000,9134.53000000,9034.73000000,9068.65,2608.74909600,1590105599999,23699038.28158273,30295,1214.00710700,11027973.87202403,0
2020-05-22 00:00:00,9067.51000000,9069.82000000,8970.01000000,9026.67,3644.15556500,1590109199999,32868600.74918045,35751,1680.43005700,15160518.07452344,0
2020-05-22 01:00:00,9026.66000000,9133.62000000,9024.06000000,9089.45,2596.10953100,1590112799999,23620263.72153157,30827,1268.00516100,11533628.21259264,0
2020-05-22 02:00:00,9090.59000000,9128.41000000,9041.26000000,9041.64,1523.02756600,1590116399999,13842823.00659726,21490,741.33156500,6740248.31828388,0
2020-05-22 03:00:00,9041.59000000,9071.42000000,8953.91000000,8995.55,2578.05920900,1590119999999,23242771.30400771,29943,1242.53222300,11202607.87128871,0
2020-05-22 04:00:00,8995.00000000,9038.71000000,8933.52000000,8998.07,2402.11592700,1590123599999,21609032.36630956,27247,1176.37178600,10584342.37515387,0
2020-05-22 05:00:00,8998.39000000,9076.47000000,8961.22000000,9047.99,2623.11472100,1590127199999,23662107.30353381,25332,1242.21190900,11206213.16321816,0
2020-05-22 06:00:00,9047.99000000,9100.00000000,9033.00000000,9087.6,2199.04609600,1590130799999,19952207.35583945,29102,1030.42440500,9349419.02320947,0
2020-05-22 07:00:00,9087.60000000,9120.00000000,9037.15000000,9081.81,3216.92764900,1590134399999,29240998.41849855,38314,1575.88042500,14322429.52678716,0
2020-05-22 08:00:00,9081.81000000,9110.60000000,9044.94000000,9092.99,2549.69266400,1590137999999,23143376.65666836,31387,1388.60395900,12605029.98758910,0
2020-05-22 09:00:00,9092.99000000,9110.99000000,9060.00000000,9110.0,1948.65107400,1590141599999,17704380.29747373,26795,1008.95016700,9166481.45865743,0
2020-05-22 10:00:00,9110.00000000,9206.92000000,9110.00000000,9165.41,5016.03155400,1590145199999,45979747.60110360,49328,2538.03622300,23261540.33245288,0
2020-05-22 11:00:00,9164.63000000,9192.00000000,9127.71000000,9166.0,2447.20296600,1590148799999,22419347.03248481,29862,1140.15193100,10446487.76810330,0
2020-05-22 12:00:00,9166.00000000,9205.17000000,9146.27000000,9173.03,2805.78984300,1590152399999,25752316.38292089,29315,1431.86523800,13142864.56977908,0
2020-05-22 13:00:00,9173.15000000,9181.72000000,9079.78000000,9116.08,3089.03216500,1590155999999,28203194.66013239,35836,1351.42147900,12338294.04711685,0
2020-05-22 14:00:00,9116.41000000,9169.76000000,9116.01000000,9135.02,1896.72741800,1590159599999,17346908.18880742,24979,1018.74620300,9316502.11770053,0
2020-05-22 15:00:00,9134.96000000,9222.95000000,9134.93000000,9222.69,2759.43239000,1590163199999,25345253.84599707,30346,1527.83411900,14033173.08299773,0
2020-05-22 16:00:00,9222.95000000,9248.00000000,9180.55000000,9241.71,3559.23092900,1590166799999,32776881.35493327,41191,1758.09862600,16191514.87201095,0
2020-05-22 17:00:00,9241.71000000,9271.00000000,9170.00000000,9192.92,3287.37659900,1590170399999,30317154.04383747,34417,1531.10482700,14126488.77141914,0
2020-05-22 18:00:00,9192.57000000,9224.00000000,9171.50000000,9200.25,1578.40544000,1590173999999,14522132.97217201,23187,702.65521100,6464608.47112381,0
2020-05-22 19:00:00,9200.25000000,9221.72000000,9141.51000000,9173.72,1897.31989500,1590177599999,17421127.14297499,23834,969.71997100,8905702.61738650,0
2020-05-22 20:00:00,9173.72000000,9208.00000000,9130.60000000,9177.79,1768.74576500,1590181199999,16222468.22904030,24496,993.75923900,9114012.21947465,0
2020-05-22 21:00:00,9177.28000000,9208.00000000,9160.00000000,9205.0,952.02102200,1590184799999,8746928.28249457,16210,533.35117500,4900472.39868223,0
