timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2021-01-17 21:00:00,36073.88000000,36852.50000000,36073.87000000,36542.96,3878.40282400,1610920799999,141647926.97089063,90548,2174.17282800,79388133.99001614,0
2021-01-17 22:00:00,36542.97000000,36700.00000000,36000.39000000,36181.16,2247.45304400,1610924399999,81931988.77622475,68903,1152.19484600,42011748.13054775,0
2021-01-17 23:00:00,36181.16000000,36417.51000000,35506.00000000,35828.61,3344.52569300,1610927999999,120685528.51759374,67137,1514.93872800,54718833.48528231,0
2021-01-18 00:00:00,35824.99000000,36016.70000000,35551.81000000,35964.2,3323.90113900,1610931599999,119159712.14498531,63319,1606.90513300,57614951.95602508,0
2021-01-18 01:00:00,35964.19000000,36180.00000000,35605.22000000,36125.44,2560.95556400,1610935199999,91877670.63162021,57197,1322.13209400,47415054.10178436,0
2021-01-18 02:00:00,36125.43000000,36208.00000000,35681.96000000,35764.66,2306.02756600,1610938799999,82867811.65103600,60994,1157.29079100,41596065.11737584,0
2021-01-18 03:00:00,35764.60000000,35847.18000000,34842.99000000,35106.25,4674.31695400,1610942399999,164878873.04280485,93982,1544.60107200,54470419.47523170,0
2021-01-18 04:00:00,35108.27000000,35313.90000000,34908.80000000,35132.11,1922.62447200,1610945999999,67496976.81593762,53315,871.84668300,30612537.81032757,0
2021-01-18 05:00:00,35132.11000000,35477.06000000,34800.00000000,35344.5,2494.06315100,1610949599999,87599615.70178966,57881,1148.89187000,40354532.34420341,0
2021-01-18 06:00:00,35344.50000000,35464.04000000,35072.69000000,35195.45,1597.76843600,1610953199999,56300358.51333952,45158,759.07017700,26751405.12726972,0
2021-01-18 07:00:00,35195.44000000,36278.68000000,35160.30000000,36104.61,3917.13156200,1610956799999,140822622.63867726,86613,1950.34315700,70090823.84607675,0
2021-01-18 08:00:00,36100.55000000,36450.00000000,36073.13000000,36233.19,2494.36415100,1610960399999,90400248.17710538,66340,1332.56138600,48287025.73379767,0
2021-01-18 09:00:00,36233.19000000,36650.00000000,36204.15000000,36574.61,3077.32729200,1610963999999,112164683.74681694,73640,1632.27271800,59494150.02425426,0
2021-01-18 10:00:00,36574.63000000,36633.50000000,36123.53000000,36216.63,2686.93417000,1610967599999,97510153.01232437,69740,1357.39864400,49264228.83971603,0
2021-01-18 11:00:00,36216.63000000,36537.00000000,35771.60000000,36442.08,3460.54194700,1610971199999,124848234.70607834,79307,1736.56814900,62641263.75389621,0
2021-01-18 12:00:00,36443.91000000,37469.83000000,36385.00000000,36981.4,8243.84424300,1610974799999,305775908.81808934,144888,4863.24389000,180322426.51417220,0
2021-01-18 13:00:00,36981.40000000,37050.00000000,36705.00000000,36766.78,4234.61810100,1610978399999,156297533.65120046,82229,2534.62857800,93612565.99943434,0
2021-01-18 14:00:00,36764.94000000,36985.00000000,36047.89000000,36449.71,3586.75998600,1610981999999,130920505.91913583,84095,1736.07612800,63349921.48594530,0
2021-01-18 15:00:00,36449.71000000,36600.78000000,36122.00000000,36405.98,2041.28462400,1610985599999,74258390.05881229,77583,980.46394600,35670262.49537307,0
2021-01-18 16:00:00,36405.99000000,36565.00000000,35831.88000000,36184.31,2789.03579100,1610989199999,100823529.48199534,91494,1375.94347200,49748332.70050728,0
2021-01-18 17:00:00,36184.31000000,36300.00000000,35400.00000000,35675.28,3638.79865400,1610992799999,129994205.62275856,91631,1696.62878400,60627024.14361091,0
2021-01-18 18:00:00,35675.29000000,35889.99000000,35532.32000000,35755.62,2134.48796900,1610996399999,76289046.58898849,68693,1035.27786600,37005168.86009770,0
2021-01-18 19:00:00,35755.62000000,36065.00000000,35695.70000000,35956.14,2040.50755300,1610999999999,73280693.30042997,57131,946.07607200,33978503.11621751,0
2021-01-18 20:00:00,35951.83000000,36400.00000000,35755.01000000,36102.79,2370.49412700,1611003599999,85609502.56222758,54395,1332.89774200,48150352.06874821,0
2021-01-18 21:00:00,36102.79000000,36296.90000000,35960.00000000,36198.01,1386.55487400,1611007199999,50126918.85569934,42491,664.89071200,24040239.99928700,0
